,,BTC
,close,daily_return
time,,
2019-10-04,8176.35,-0.020811652
2019-10-05,8156.52,-0.002425288
2019-10-06,8140.24,-0.001995949
2019-10-07,7890.23,-0.030712854
2019-10-08,8182.25,0.037010328
2019-10-09,8180.69,-0.000190657
2019-10-10,8573.06,0.047962947
2019-10-11,8561.52,-0.001346077
2019-10-12,8277.85,-0.033133135
2019-10-13,8308.47,0.003699028
2019-10-14,8289.5,-0.002283212
2019-10-15,8347.35,0.006978708
2019-10-16,8175.86,-0.020544245
2019-10-17,8010.3,-0.020249858
2019-10-18,8079.93,0.008692558
2019-10-19,7957.31,-0.015175874
2019-10-20,7949.8,-0.000943786
2019-10-21,8208.36,0.032524089
2019-10-22,8220.92,0.001530147
2019-10-23,8045.29,-0.021363789
2019-10-24,7468.53,-0.07168915
2019-10-25,7433.92,-0.004634111
2019-10-26,8652.03,0.163858368
2019-10-27,9217.24,0.065326865
2019-10-28,9502.02,0.030896451
2019-10-29,9239.9,-0.027585713
2019-10-30,9407.16,0.018101928
2019-10-31,9171.87,-0.0250118
2019-11-01,9151.82,-0.002186032
2019-11-02,9233.41,0.008915167
2019-11-03,9302.83,0.007518349
2019-11-04,9204.29,-0.010592476
2019-11-05,9378.95,0.018975934
2019-11-06,9300.37,-0.008378337
2019-11-07,9340.05,0.004266497
2019-11-08,9221.07,-0.01273869
2019-11-09,8795.9,-0.046108532
2019-11-10,8809.78,0.001578008
2019-11-11,9043.67,0.026548904
2019-11-12,8729.92,-0.034692774
2019-11-13,8806.75,0.008800768
2019-11-14,8770.78,-0.004084367
2019-11-15,8652.03,-0.013539275
2019-11-16,8480.44,-0.01983234
2019-11-17,8496.38,0.001879619
2019-11-18,8508.5,0.00142649
2019-11-19,8202.83,-0.035925251
2019-11-20,8138.83,-0.007802185
2019-11-21,8095.87,-0.0052784
2019-11-22,7632.49,-0.057236591
2019-11-23,7293.01,-0.044478276
2019-11-24,7309.69,0.002287122
2019-11-25,6935.74,-0.05115812
2019-11-26,7118.26,0.026315865
2019-11-27,7157.68,0.00553787
2019-11-28,7483.75,0.045555264
2019-11-29,7438.62,-0.006030399
2019-11-30,7720.87,0.037943866
2019-12-01,7556.4,-0.021302004
2019-12-02,7405.81,-0.019928802
2019-12-03,7308.98,-0.01307487
2019-12-04,7286.08,-0.003133132
2019-12-05,7209.97,-0.010445946
2019-12-06,7373.78,0.022719928
2019-12-07,7530.92,0.021310644
2019-12-08,7493.55,-0.004962209
2019-12-09,7508.32,0.001971028
2019-12-10,7347.04,-0.021480171
2019-12-11,7233.95,-0.015392593
2019-12-12,7197.43,-0.005048418
2019-12-13,7200.71,0.000455718
2019-12-14,7247.35,0.006477139
2019-12-15,7081.74,-0.022851111
2019-12-16,7108.56,0.003787205
2019-12-17,6901.04,-0.029192973
2019-12-18,6627.16,-0.039686772
2019-12-19,7274.77,0.097720592
2019-12-20,7152.56,-0.016799157
2019-12-21,7185.44,0.004596955
2019-12-22,7141.55,-0.006108185
2019-12-23,7488.2,0.048539883
2019-12-24,7335.21,-0.020430811
2019-12-25,7266.61,-0.009352152
2019-12-26,7204.18,-0.008591351
2019-12-27,7208.49,0.000598264
2019-12-28,7247.62,0.005428321
2019-12-29,7307.89,0.008315833
2019-12-30,7394.03,0.01178726
2019-12-31,7240.43,-0.020773516
2020-01-01,7195.15,-0.006253772
2020-01-02,7193.75,-0.000194576
2020-01-03,6963.85,-0.031958297
2020-01-04,7300.35,0.048320972
2020-01-05,7351.38,0.006990076
2020-01-06,7349.97,-0.000191801
2020-01-07,7734.68,0.05234171
2020-01-08,8147.42,0.053362259
2020-01-09,8045.79,-0.012473887
2020-01-10,7832.8,-0.02647223
2020-01-11,8180.51,0.044391533
2020-01-12,8012.09,-0.020587958
2020-01-13,8171.4,0.019883701
2020-01-14,8110.65,-0.007434467
2020-01-15,8801.87,0.085223749
2020-01-16,8820.85,0.00215636
2020-01-17,8720.92,-0.01132884
2020-01-18,8902.57,0.020829224
2020-01-19,8906.9,0.000486376
2020-01-20,8690.38,-0.024309243
2020-01-21,8631.25,-0.006804075
2020-01-22,8724.82,0.01084084
2020-01-23,8665.44,-0.006805871
2020-01-24,8415.96,-0.028790229
2020-01-25,8432.1,0.001917785
2020-01-26,8348.67,-0.009894332
2020-01-27,8595.73,0.029592738
2020-01-28,8879.34,0.032994289
2020-01-29,9320.81,0.049718785
2020-01-30,9276.89,-0.004712037
2020-01-31,9509.81,0.025107552
2020-02-01,9308.06,-0.021214935
2020-02-02,9363.22,0.005926047
2020-02-03,9338.42,-0.002648661
2020-02-04,9308.91,-0.003160063
2020-02-05,9179.96,-0.01385232
2020-02-06,9592.18,0.044904335
2020-02-07,9744.64,0.015894197
2020-02-08,9799.45,0.005624631
2020-02-09,9890.7,0.009311747
2020-02-10,10148.38,0.026052757
2020-02-11,9890.12,-0.025448397
2020-02-12,10226.93,0.034055199
2020-02-13,10328.9,0.009970734
2020-02-14,10221.26,-0.010421245
2020-02-15,10320.16,0.009675911
2020-02-16,9894.14,-0.041280368
2020-02-17,9943.67,0.005005993
2020-02-18,9723.61,-0.022130662
2020-02-19,10133.82,0.042187007
2020-02-20,9618.41,-0.050860386
2020-02-21,9608.17,-0.001064625
2020-02-22,9673.01,0.006748423
2020-02-23,9658.61,-0.001488678
2020-02-24,9946.72,0.029829344
2020-02-25,9670.96,-0.027723712
2020-02-26,9345.34,-0.033669874
2020-02-27,8801.66,-0.058176589
2020-02-28,8781.18,-0.002326834
2020-02-29,8717.33,-0.007271232
2020-03-01,8552.99,-0.018852103
2020-03-02,8567.8,0.001731558
2020-03-03,8905.88,0.039459371
2020-03-04,8756.72,-0.016748485
2020-03-05,8758.65,0.000220402
2020-03-06,9038.87,0.031993515
2020-03-07,9135.85,0.010729217
2020-03-08,8902.2,-0.02557507
2020-03-09,8041.37,-0.096698569
2020-03-10,7921.33,-0.014927805
2020-03-11,7906.73,-0.001843125
2020-03-12,7935.52,0.003641202
2020-03-13,5142.99,-0.351902585
2020-03-14,5542.82,0.077742714
2020-03-15,5214.19,-0.059289315
2020-03-16,5397.93,0.035238455
2020-03-17,5032.5,-0.067698173
2020-03-18,5389.42,0.070923
2020-03-19,5376.28,-0.00243811
2020-03-20,6170.2,0.14767088
2020-03-21,6195.6,0.00411656
2020-03-22,6145.77,-0.008042805
2020-03-23,5859.65,-0.046555598
2020-03-24,6456.35,0.101832021
2020-03-25,6730.17,0.04241096
2020-03-26,6695.9,-0.005091996
2020-03-27,6765.56,0.010403381
2020-03-28,6397.83,-0.054353224
2020-03-29,6255,-0.022324757
2020-03-30,5915.34,-0.054302158
2020-03-31,6403.14,0.082463561
2020-04-01,6421.71,0.00290014
2020-04-02,6640.8,0.034117081
2020-04-03,6807.9,0.025162631
2020-04-04,6732.85,-0.011023957
2020-04-05,6859.42,0.018798874
2020-04-06,6788.05,-0.01040467
2020-04-07,7297.64,0.075071633
2020-04-08,7196.78,-0.013820906
2020-04-09,7342.29,0.020218765
2020-04-10,7294.49,-0.00651023
2020-04-11,6864.69,-0.058921186
2020-04-12,6878.78,0.002052533
2020-04-13,6913.16,0.004997979
2020-04-14,6857.54,-0.008045525
2020-04-15,6860.18,0.000384978
2020-04-16,6629.43,-0.033636144
2020-04-17,7059.93,0.06493771
2020-04-18,7035.26,-0.003494369
2020-04-19,7242.51,0.029458755
2020-04-20,7127.51,-0.015878473
2020-04-21,6856.46,-0.038028708
2020-04-22,6842.04,-0.002103126
2020-04-23,7110,0.039163758
2020-04-24,7382.79,0.038367089
2020-04-25,7495.39,0.015251687
2020-04-26,7538.56,0.00575954
2020-04-27,7683.87,0.019275565
2020-04-28,7774.28,0.011766206
2020-04-29,7758.23,-0.0020645
2020-04-30,8744.43,0.127116623
2020-05-01,8610.64,-0.015300025
2020-05-02,8824.82,0.024873877
2020-05-03,8966.31,0.016033188
2020-05-04,8888.67,-0.00865908
2020-05-05,8884.41,-0.000479262
2020-05-06,9003.24,0.013375114
2020-05-07,9144.69,0.015711011
2020-05-08,9959.17,0.089065895
2020-05-09,9821.81,-0.013792314
2020-05-10,9566.78,-0.025965682
2020-05-11,8752.62,-0.085102825
2020-05-12,8604.75,-0.01689437
2020-05-13,8788.47,0.021350998
2020-05-14,9283.09,0.056280559
2020-05-15,9796.49,0.055304861
2020-05-16,9309.3,-0.049731077
2020-05-17,9375.3,0.007089685
2020-05-18,9666.33,0.031042207
2020-05-19,9708.44,0.004356359
2020-05-20,9760.2,0.005331444
2020-05-21,9526.51,-0.023943157
2020-05-22,9059.96,-0.048973863
2020-05-23,9131.77,0.007926084
2020-05-24,9170.36,0.004225906
2020-05-25,8731.85,-0.047818188
2020-05-26,8883.69,0.017389213
2020-05-27,8839.13,-0.005015934
2020-05-28,9174.12,0.037898526
2020-05-29,9546.05,0.040541218
2020-05-30,9427.12,-0.012458556
2020-05-31,9662.71,0.024990665
2020-06-01,9466.96,-0.020258292
2020-06-02,10167.93,0.074043832
2020-06-03,9515.24,-0.06419104
2020-06-04,9645.23,0.013661242
2020-06-05,9776.2,0.013578733
2020-06-06,9636.97,-0.01424173
2020-06-07,9662.86,0.002686529
2020-06-08,9738.6,0.007838259
2020-06-09,9773.03,0.003535416
2020-06-10,9767.01,-0.000615981
2020-06-11,9874.9,0.011046369
2020-06-12,9326,-0.055585373
2020-06-13,9469.53,0.015390307
2020-06-14,9469.47,-6.34E-06
2020-06-15,9345.96,-0.013042969
2020-06-16,9431.72,0.009176157
2020-06-17,9524.93,0.009882609
2020-06-18,9463.36,-0.006464089
2020-06-19,9399.77,-0.006719601
2020-06-20,9312.78,-0.009254482
2020-06-21,9360.25,0.005097296
2020-06-22,9298.36,-0.006612003
2020-06-23,9678.68,0.040901836
2020-06-24,9624.68,-0.005579273
2020-06-25,9288.06,-0.034974669
2020-06-26,9258.67,-0.003164278
2020-06-27,9166.49,-0.009956074
2020-06-28,9013.91,-0.016645412
2020-06-29,9139.9,0.013977286
2020-06-30,9185.17,0.004953008
2020-07-01,9149.72,-0.003859482
2020-07-02,9230.67,0.008847265
2020-07-03,9094.32,-0.014771409
2020-07-04,9071.39,-0.002521354
2020-07-05,9132.91,0.006781761
2020-07-06,9087.41,-0.004981983
2020-07-07,9342.38,0.028057499
2020-07-08,9253.63,-0.009499721
2020-07-09,9432.17,0.01929405
2020-07-10,9235.72,-0.020827657
2020-07-11,9282.91,0.00510951
2020-07-12,9234.31,-0.005235427
2020-07-13,9297.48,0.006840793
2020-07-14,9240.76,-0.006100578
2020-07-15,9247.06,0.000681762
2020-07-16,9203.37,-0.004724745
2020-07-17,9136.48,-0.00726799
2020-07-18,9156.28,0.002167137
2020-07-19,9168.4,0.001323682
2020-07-20,9202.62,0.003732385
2020-07-21,9163.16,-0.004287909
2020-07-22,9384.38,0.024142326
2020-07-23,9514.3,0.013844282
2020-07-24,9589.82,0.007937526
2020-07-25,9535.94,-0.005618458
2020-07-26,9691.83,0.016347628
2020-07-27,9925.75,0.024135793
2020-07-28,10962.26,0.104426366
2020-07-29,10904.92,-0.005230673
2020-07-30,11093.61,0.017303199
2020-07-31,11116.31,0.002046223
2020-08-01,11325.55,0.018822793
2020-08-02,11812.09,0.042959503
2020-08-03,11066.31,-0.063137006
2020-08-04,11230.91,0.014873973
2020-08-05,11181.92,-0.004362069
2020-08-06,11719.26,0.048054359
2020-08-07,11768.13,0.004170059
2020-08-08,11571.49,-0.016709537
2020-08-09,11739.13,0.01448733
2020-08-10,11682.85,-0.004794222
2020-08-11,11862.94,0.015414903
2020-08-12,11398.67,-0.039136167
2020-08-13,11579.87,0.015896591
2020-08-14,11817.16,0.020491594
2020-08-15,11777.39,-0.003365445
2020-08-16,11864.91,0.007431188
2020-08-17,11901.78,0.003107482
2020-08-18,12272.47,0.031145761
2020-08-19,11949.61,-0.026307663
2020-08-20,11733.28,-0.01810352
2020-08-21,11861.84,0.010956868
2020-08-22,11515.12,-0.029229867
2020-08-23,11676.39,0.014005065
2020-08-24,11647.93,-0.002437397
2020-08-25,11758.83,0.009521005
2020-08-26,11350.75,-0.034704133
2020-08-27,11465,0.010065414
2020-08-28,11300.4,-0.014356738
2020-08-29,11519.12,0.019355067
2020-08-30,11481.48,-0.003267611
2020-08-31,11701,0.019119486
2020-09-01,11672.32,-0.002451073
2020-09-02,11895.23,0.019097317
2020-09-03,11418.25,-0.040098426
2020-09-04,10197.46,-0.106915683
2020-09-05,10484.47,0.028145244
2020-09-06,10177.79,-0.029250882
2020-09-07,10260.02,0.008079357
2020-09-08,10359.45,0.009691014
2020-09-09,10125.01,-0.022630545
2020-09-10,10230.15,0.010384187
2020-09-11,10342.16,0.010949009
2020-09-12,10378.22,0.003486699
2020-09-13,10439.38,0.005893111
2020-09-14,10328.87,-0.010585878
2020-09-15,10661.1,0.032165184
2020-09-16,10787.58,0.011863691
2020-09-17,10952.25,0.015264777
2020-09-18,10938,-0.001301103
2020-09-19,10927.15,-0.000991955
2020-09-20,11084,0.014354155
2020-09-21,10923.33,-0.014495669
2020-09-22,10439.52,-0.044291439
2020-09-23,10527.59,0.008436212
2020-09-24,10223.78,-0.028858457
2020-09-25,10726.53,0.049174571
2020-09-26,10681.99,-0.004152321
2020-09-27,10743.19,0.00572927
2020-09-28,10765.3,0.002058048
2020-09-29,10672.03,-0.008663948
2020-09-30,10837.52,0.01550689
2020-10-01,10770.88,-0.006149008
2020-10-02,10627.98,-0.013267254
2020-10-03,10572.67,-0.005204187
2020-10-04,10546.66,-0.002460117
2020-10-05,10670.7,0.011761069
2020-10-06,10784.95,0.010706889
2020-10-07,10605.96,-0.016596275
2020-10-08,10668.01,0.005850484
2020-10-09,10888.67,0.02068427
2020-10-10,11063.25,0.016033179
2020-10-11,11286.54,0.020183038
2020-10-12,11377.81,0.008086624
2020-10-13,11543.18,0.014534431
2020-10-14,11426.11,-0.010141919
2020-10-15,11435.57,0.000827928
2020-10-16,11495.58,0.005247661
2020-10-17,11319.1,-0.015351987
2020-10-18,11365.81,0.004126653
2020-10-19,11495.9,0.011445731
2020-10-20,11752.15,0.022290556
2020-10-21,11908.71,0.013321818
2020-10-22,12806.44,0.07538432
2020-10-23,12951.04,0.011291194
2020-10-24,12928.07,-0.001773603
2020-10-25,13106.05,0.013766943
2020-10-26,13021.41,-0.006458086
2020-10-27,13060.79,0.00302425
2020-10-28,13655.19,0.045510264
2020-10-29,13283,-0.027256303
2020-10-30,13441.88,0.011961153
2020-10-31,13537.17,0.007089038
2020-11-01,13778.64,0.017837554
2020-11-02,13720.36,-0.004229735
2020-11-03,13558.36,-0.01180727
2020-11-04,13989.98,0.031834234
2020-11-05,14101.72,0.007987145
2020-11-06,15553.33,0.102938507
2020-11-07,15548.31,-0.00032276
2020-11-08,14818.46,-0.046940793
2020-11-09,15496.32,0.045744295
2020-11-10,15335.34,-0.010388273
2020-11-11,15278.71,-0.003692778
2020-11-12,15686.91,0.026716915
2020-11-13,16265.15,0.036861307
2020-11-14,16326.81,0.003790927
2020-11-15,16095.56,-0.01416382
2020-11-16,15984.67,-0.006889478
2020-11-17,16714.4,0.045651865
2020-11-18,17651.82,0.056084574
2020-11-19,17829.93,0.010090178
2020-11-20,17819.76,-0.000570389
2020-11-21,18628.81,0.045401846
2020-11-22,18689.53,0.003259467
2020-11-23,18390.61,-0.015993982
2020-11-24,18360.69,-0.001626917
2020-11-25,19091.52,0.03980406
2020-11-26,18753.29,-0.017716243
2020-11-27,17138.03,-0.086132087
2020-11-28,17140.28,0.000131287
2020-11-29,17718.97,0.033761992
2020-11-30,18169.95,0.025451818
2020-12-01,19609.52,0.079228066
2020-12-02,18857.42,-0.03835382
2020-12-03,19208.4,0.018612302
2020-12-04,19435.2,0.011807334
2020-12-05,18711.23,-0.037250453
2020-12-06,19139.11,0.022867551
2020-12-07,19325.55,0.00974131
2020-12-08,19198.81,-0.006558157
2020-12-09,18336.51,-0.044914242
2020-12-10,18564.99,0.012460386
2020-12-11,18262.06,-0.016317272
2020-12-12,18058.03,-0.011172343
2020-12-13,18807.1,0.041481269
2020-12-14,19151.13,0.01829256
2020-12-15,19259.97,0.005683216
2020-12-16,19432.36,0.008950689
2020-12-17,21317.66,0.097018581
2020-12-18,22805.66,0.069801282
2020-12-19,23120.57,0.013808414
2020-12-20,23863.85,0.032147996
2020-12-21,23518.32,-0.014479223
2020-12-22,22840.99,-0.028800101
2020-12-23,23794.79,0.04175826
2020-12-24,23308.13,-0.020452376
2020-12-25,23760.29,0.01939924
2020-12-26,24671.11,0.038333707
2020-12-27,26476.13,0.073163307
2020-12-28,26423.23,-0.001998026
2020-12-29,27125.38,0.026573208
2020-12-30,27424.54,0.011028786
2020-12-31,28837.29,0.051514082
2021-01-01,29022.42,0.006419813
2021-01-02,29352.13,0.011360527
2021-01-03,32163.82,0.095791685
2021-01-04,33008.23,0.026253411
2021-01-05,31515.58,-0.04522054
2021-01-06,34082.21,0.081440037
2021-01-07,36933.52,0.083659774
2021-01-08,39547.08,0.070763902
2021-01-09,40815.96,0.032085302
2021-01-10,40296.53,-0.012726149
2021-01-11,38397.9,-0.047116464
2021-01-12,35669.91,-0.071045292
2021-01-13,33938.34,-0.048544277
2021-01-14,37456.01,0.103648853
2021-01-15,39232.75,0.047435378
2021-01-16,36787.52,-0.062326245
2021-01-17,36254.71,-0.014483444
2021-01-18,35804.26,-0.012424593
2021-01-19,36595.46,0.022097929
2021-01-20,36104.86,-0.013406035
2021-01-21,35587.49,-0.01432965
2021-01-22,30913.7,-0.131332387
2021-01-23,32957.91,0.066126345
2021-01-24,32068.09,-0.026998678
2021-01-25,32273.52,0.006406057
2021-01-26,32375.32,0.003154289
2021-01-27,32582.11,0.006387273
2021-01-28,30445.53,-0.06557525
2021-01-29,33128.35,0.088118683
2021-01-30,34150.82,0.030863898
2021-01-31,34199.52,0.001426027
2021-02-01,33064.79,-0.033179705
2021-02-02,33405.99,0.010319134
2021-02-03,35485.99,0.062264283
2021-02-04,37494.72,0.056606283
2021-02-05,36816.51,-0.018088147
2021-02-06,38007.83,0.032358309
2021-02-07,39279.41,0.033455738
2021-02-08,38833.34,-0.011356331
2021-02-09,46307.57,0.192469409
2021-02-10,46569.56,0.005657606
2021-02-11,44848.69,-0.036952679
2021-02-12,47815.96,0.066161799
2021-02-13,47414.19,-0.008402425
2021-02-14,46941.29,-0.009973807
2021-02-15,48607.87,0.035503498
2021-02-16,47898.49,-0.014593933
2021-02-17,49238.14,0.027968523
2021-02-18,52143.68,0.059009946
2021-02-19,51733.08,-0.007874396
2021-02-20,56038.73,0.083228178
2021-02-21,56377.63,0.006047603
2021-02-22,57669.3,0.022911038
2021-02-23,54410.86,-0.05650216
2021-02-24,48691.89,-0.105107142
2021-02-25,49849.38,0.023771721
2021-02-26,46992.67,-0.057306831
2021-02-27,46551.49,-0.009388273
2021-02-28,46653.53,0.002191981
2021-03-01,44970.16,-0.036082371
2021-03-02,49787.34,0.107119477
2021-03-03,48532.24,-0.02520922
2021-03-04,50577.46,0.042141471
2021-03-05,48727.45,-0.036577756
2021-03-06,49091.81,0.00747751
2021-03-07,49019.37,-0.001475603
2021-03-08,51313.09,0.046792115
2021-03-09,52328.54,0.019789297
2021-03-10,54700.27,0.045323833
2021-03-11,56020.49,0.02413553
2021-03-12,57788.87,0.031566664
2021-03-13,57353.86,-0.007527574
2021-03-14,61315.2,0.069068411
2021-03-15,59428.97,-0.030762845
2021-03-16,55805.33,-0.060974303
2021-03-17,56830.25,0.018365988
2021-03-18,59014.93,0.038442203
2021-03-19,57922.41,-0.018512604
2021-03-20,58243.27,0.005539479
2021-03-21,58376.16,0.002281637
2021-03-22,57573.54,-0.013749106
2021-03-23,54370.14,-0.055640143
2021-03-24,54584.87,0.00394941
2021-03-25,52526.87,-0.037702755
2021-03-26,51416.91,-0.02113128
2021-03-27,55033.1,0.070330753
2021-03-28,55832.42,0.01452435
2021-03-29,55728.1,-0.001868448
2021-03-30,57634.93,0.03421667
2021-03-31,58668.63,0.017935304
2021-04-01,58817.37,0.002535256
2021-04-02,58801.19,-0.000275089
2021-04-03,59060.03,0.004401952
2021-04-04,57060.41,-0.033857416
2021-04-05,58228.8,0.020476369
2021-04-06,58706.82,0.00820934
2021-04-07,58062.18,-0.010980666
2021-04-08,56134.42,-0.033201647
2021-04-09,58065.64,0.034403491
2021-04-10,58152.99,0.001504332
2021-04-11,59979.39,0.031406812
2021-04-12,59988.02,0.000143883
2021-04-13,59911.02,-0.00128359
2021-04-14,63576.68,0.061185071
2021-04-15,62807.12,-0.012104438
2021-04-16,63179.77,0.005933245
2021-04-17,61497.3,-0.026629885
2021-04-18,60273.87,-0.019894044
2021-04-19,56288.95,-0.066113558
2021-04-20,55721.17,-0.010086882
2021-04-21,56294.73,0.010293395
2021-04-22,54190.07,-0.037386448
2021-04-23,51965.57,-0.041049956
2021-04-24,51191.12,-0.014903137
2021-04-25,50133.11,-0.020667842
2021-04-26,48981.44,-0.022972243
2021-04-27,53978.81,0.102025788
2021-04-28,54991.81,0.018766623
2021-04-29,54810.61,-0.003295036
2021-04-30,53596.7,-0.022147354
2021-05-01,57828.51,0.07895654
2021-05-02,57812.97,-0.000268726
2021-05-03,56600.75,-0.020967959
2021-05-04,57200.3,0.010592616
2021-05-05,53464.37,-0.065313119
2021-05-06,57432.1,0.074212602
2021-05-07,56507.76,-0.016094484
2021-05-08,57361.57,0.015109606
2021-05-09,58771.88,0.024586321
2021-05-10,58213.93,-0.009493486
2021-05-11,55901.67,-0.039720046
2021-05-12,56928.97,0.018376911
2021-05-13,50004.76,-0.121628935
2021-05-14,49972.8,-0.000639139
2021-05-15,49913.26,-0.001191448
2021-05-16,46780.9,-0.062756069
2021-05-17,46585.06,-0.004186324
2021-05-18,43780.83,-0.060195908
2021-05-19,43091.04,-0.015755526
2021-05-20,37287.39,-0.134683452
2021-05-21,40437.73,0.08448808
2021-05-22,37339.63,-0.076614093
2021-05-23,37520.32,0.004839095
2021-05-24,34977.53,-0.06777101
2021-05-25,38642.44,0.104778982
2021-05-26,38210.81,-0.011169843
2021-05-27,39406.93,0.031303184
2021-05-28,38642.9,-0.019388214
2021-05-29,35710.22,-0.07589182
2021-05-30,34775.08,-0.026186901
2021-05-31,35714.75,0.027021361
2021-06-01,37340.68,0.045525448
2021-06-02,36680.07,-0.017691429
2021-06-03,37685.72,0.027416796
2021-06-04,39151.32,0.038890062
2021-06-05,36938.72,-0.056514059
2021-06-06,35546.99,-0.037676725
2021-06-07,35834.47,0.008087323
2021-06-08,33451.38,-0.066502728
2021-06-09,33557.15,0.003161902
2021-06-10,37553.64,0.119095036
2021-06-11,36903.3,-0.017317629
2021-06-12,37289.43,0.010463292
2021-06-13,35666.15,-0.043531907
2021-06-14,39147.71,0.097615246
2021-06-15,40624.51,0.03772379
2021-06-16,40378.2,-0.006063089
2021-06-17,38321.45,-0.050937139
2021-06-18,38193.62,-0.00333573
2021-06-19,35881.11,-0.060547023
2021-06-20,35581.64,-0.008346174
2021-06-21,35787.08,0.005773764
2021-06-22,31711.94,-0.113871822
2021-06-23,32507.74,0.025094649
2021-06-24,33702.62,0.036756785
2021-06-25,34675.45,0.028865115
2021-06-26,31943.14,-0.07879667
2021-06-27,32023.97,0.002530434
2021-06-28,34607.29,0.080668324
2021-06-29,34556.84,-0.001457785
2021-06-30,35968.99,0.040864558
2021-07-01,35171.49,-0.022171876
2021-07-02,33677.57,-0.042475312
2021-07-03,33950.79,0.008112818
2021-07-04,34729.89,0.02294792
2021-07-05,35394.21,0.019128192
2021-07-06,33928.13,-0.041421464
2021-07-07,34149.99,0.006539117
2021-07-08,33932.25,-0.00637599
2021-07-09,32933.58,-0.029431293
2021-07-10,33971.3,0.031509481
2021-07-11,33704.54,-0.007852511
2021-07-12,34299.94,0.017665276
2021-07-13,33262.65,-0.030241744
2021-07-14,32676.38,-0.017625475
2021-07-15,32878.5,0.006185508
2021-07-16,31726.04,-0.035052086
2021-07-17,31399.65,-0.010287764
2021-07-18,31588.67,0.006019812
2021-07-19,31919.39,0.010469577
2021-07-20,30928.21,-0.031052598
2021-07-21,29971.9,-0.030920315
2021-07-22,32383.78,0.080471375
2021-07-23,32409.5,0.000794225
2021-07-24,33455.55,0.03227603
2021-07-25,34213.6,0.022658423
2021-07-26,35456.12,0.036316552
2021-07-27,37281.92,0.051494636
2021-07-28,39076.59,0.04813781
2021-07-29,40031.2,0.024429204
2021-07-30,39977.76,-0.001334959
2021-07-31,41936.26,0.048989738
2021-08-01,41754.17,-0.004342066
2021-08-02,39914.83,-0.044051648
2021-08-03,39278.77,-0.015935431
2021-08-04,38368.35,-0.023178424
2021-08-05,39751.58,0.036051329
2021-08-06,40825.38,0.027012763
2021-08-07,42802.14,0.04841988
2021-08-08,44647.58,0.043115601
2021-08-09,43753.22,-0.020031545
2021-08-10,46311,0.05845924
2021-08-11,45639.51,-0.014499579
2021-08-12,45652.06,0.000274981
2021-08-13,44495.21,-0.025340587
2021-08-14,47717.27,0.072413637
2021-08-15,47088.85,-0.013169655
2021-08-16,47025,-0.001355947
2021-08-17,46031.76,-0.021121531
2021-08-18,44534.45,-0.032527759
2021-08-19,45015.47,0.010801076
2021-08-20,46745.03,0.038421458
2021-08-21,49195.88,0.052430173
2021-08-22,48933.69,-0.005329511
2021-08-23,49250.54,0.006475089
2021-08-24,49518.58,0.005442377
2021-08-25,47940.61,-0.031866221
2021-08-26,49002.7,0.022154286
2021-08-27,47229.07,-0.036194536
2021-08-28,49083.1,0.039256119
2021-08-29,48936.54,-0.002985956
2021-08-30,48907.27,-0.000598122
2021-08-31,47124.25,-0.036457157
2021-09-01,47335.42,0.004481132
2021-09-02,48823.06,0.031427629
2021-09-03,49338.78,0.010563041
2021-09-04,49934.53,0.01207468
2021-09-05,50013.03,0.001572058
2021-09-06,51696.21,0.03365483
2021-09-07,52739.8,0.020186973
2021-09-08,46995.16,-0.10892419
2021-09-09,46085.03,-0.019366462
2021-09-10,46518.94,0.009415422
2021-09-11,44802.61,-0.036895295
2021-09-12,45196.49,0.008791452
2021-09-13,46195.22,0.022097512
2021-09-14,45139.83,-0.022846303
2021-09-15,47135.43,0.044209294
2021-09-16,48186.53,0.022299574
2021-09-17,47879.47,-0.00637232
2021-09-18,47228.66,-0.013592673
2021-09-19,48266.63,0.021977545
2021-09-20,47371.04,-0.018555056
2021-09-21,42932.95,-0.093687831
2021-09-22,40386.62,-0.059309458
2021-09-23,43587.22,0.079249019
2021-09-24,44980.9,0.03197451
2021-09-25,42752.17,-0.049548364
2021-09-26,42856.86,0.002448765
2021-09-27,43336.86,0.011200074
2021-09-28,42247.36,-0.025140262
2021-09-29,41010.38,-0.029279463
2021-09-30,41587.67,0.01407668
2021-10-01,43859.33,0.054623402
2021-10-02,48181.88,0.098554857
2021-10-03,47777.76,-0.008387385
2021-10-04,48282.97,0.010574167
2021-10-05,49260.23,0.020240263
2021-10-06,51668.99,0.048898675
2021-10-07,55415.01,0.072500353
2021-10-08,53894.6,-0.02743679
2021-10-09,54010.94,0.002158658
2021-10-10,55125.46,0.020635079
2021-10-11,54711.87,-0.007502704
2021-10-12,57572.51,0.052285546
2021-10-13,56335.04,-0.021494112
2021-10-14,57487.99,0.020465948
2021-10-15,57452.43,-0.000618564
2021-10-16,61809.02,0.075829517
2021-10-17,61165.64,-0.01040916
2021-10-18,61583.77,0.006836028
2021-10-19,62017.97,0.007050559
2021-10-20,64517.65,0.040305737
2021-10-21,66237.52,0.026657357
2021-10-22,62541.09,-0.055805682
2021-10-23,61029.27,-0.024173228
2021-10-24,61572.14,0.00889524
2021-10-25,61173.17,-0.006479716
2021-10-26,63228.21,0.033593812
2021-10-27,60604.19,-0.041500779
2021-10-28,58641,-0.032393635
2021-10-29,60767.56,0.036264047
2021-10-30,62283.2,0.024941597
